classifier,dataset,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro
Classifiers.GBM,euler,65.98747515678406,9,0.009287357330322266,0.5816091954022988,0.5742954558711024,0.5754664819066442,0.5816091954022988
Classifiers.GBM,euler,65.2070906162262,10,0.010131120681762695,0.535632183908046,0.5320099929423635,0.5390260609537718,0.535632183908046
Classifiers.GBM,euler,66.73799562454224,11,0.009304523468017578,0.5701149425287356,0.5647913520113674,0.5709081884090933,0.5701149425287355
Classifiers.GBM,euler,63.290478467941284,12,0.012862205505371094,0.5839080459770115,0.5795251512139558,0.5833118290893665,0.5839080459770115
Classifiers.GBM,euler,58.0838360786438,13,0.00937962532043457,0.5977011494252874,0.5942907363155361,0.5971287238539891,0.5977011494252874
Classifiers.GBM,euler,59.657060384750366,14,0.009323358535766602,0.5793103448275863,0.5756803052697819,0.5811051746606505,0.5793103448275863
Classifiers.GBM,euler,61.19412350654602,15,0.010754823684692383,0.5816091954022988,0.5785923616946113,0.5824856116345478,0.5816091954022988
Classifiers.GBM,euler,58.262229204177856,16,0.01024317741394043,0.5862068965517241,0.585328359761994,0.5893657911505057,0.5862068965517242
Classifiers.GBM,euler,56.86370348930359,17,0.009290695190429688,0.6068965517241379,0.6012415644093327,0.6124966384183006,0.6068965517241379
Classifiers.GBM,euler,59.387946128845215,18,0.010238409042358398,0.5724137931034483,0.5706091363981153,0.5716353620278062,0.5724137931034482
Classifiers.GBM,euler,60.881651639938354,19,0.009389162063598633,0.5816091954022988,0.5758776084000189,0.5767992926613617,0.5816091954022988
Classifiers.KNN,yaw,0.005097627639770508,0,0.09307646751403809,0.42758620689655175,0.4239864734471044,0.42778666517478336,0.4275862068965518
Classifiers.KNN,yaw,0.004166364669799805,1,0.09208178520202637,0.36091954022988504,0.3552946532762649,0.3576726773046108,0.3609195402298851
Classifiers.KNN,yaw,0.004389047622680664,2,0.11759543418884277,0.38850574712643676,0.38549575099185623,0.38963534678066913,0.3885057471264368
Classifiers.KNN,yaw,0.0022554397583007812,3,0.08436703681945801,0.3724137931034483,0.36986704858038827,0.3750078074445616,0.3724137931034483
Classifiers.KNN,yaw,0.002154111862182617,4,0.1111154556274414,0.32873563218390806,0.32377252585054467,0.32171258692997823,0.32873563218390806
Classifiers.KNN,yaw,0.005265235900878906,5,0.11350107192993164,0.37471264367816093,0.3706064195360689,0.3721143529249836,0.374712643678161
Classifiers.KNN,yaw,0.007772207260131836,6,0.15537762641906738,0.3218390804597701,0.3159225952617711,0.31708410636982065,0.32183908045977005
Classifiers.KNN,yaw,0.006951570510864258,7,0.13300251960754395,0.3839080459770115,0.38216106198824945,0.3818656998329642,0.38390804597701156
Classifiers.KNN,yaw,0.005295991897583008,8,0.10829043388366699,0.38850574712643676,0.3873802016007388,0.38820003259465263,0.38850574712643676
Classifiers.KNN,yaw,0.005400896072387695,9,0.11926770210266113,0.37471264367816093,0.3764949556141137,0.38040578315334644,0.37471264367816093
Classifiers.KNN,yaw,0.0036215782165527344,10,0.14426064491271973,0.32413793103448274,0.3224465746403237,0.32573004773004777,0.32413793103448274
Classifiers.KNN,yaw,0.006377220153808594,11,0.09171772003173828,0.3839080459770115,0.3784029632893369,0.3784468052228512,0.38390804597701156
Classifiers.KNN,yaw,0.004683494567871094,12,0.15186500549316406,0.3701149425287356,0.3689653218123388,0.37163197060641207,0.37011494252873567
Classifiers.KNN,yaw,0.004342079162597656,13,0.09696340560913086,0.3793103448275862,0.3745389233014712,0.3746091784221147,0.3793103448275862
Classifiers.KNN,yaw,0.004880428314208984,14,0.09067368507385254,0.3701149425287356,0.36507272824665626,0.36957774120855624,0.3701149425287356
Classifiers.KNN,yaw,0.006675004959106445,15,0.1255340576171875,0.3839080459770115,0.3799008778353067,0.38104737866566507,0.38390804597701145
Classifiers.KNN,yaw,0.005131721496582031,16,0.10392642021179199,0.41379310344827586,0.4129305882682578,0.41477214027892834,0.4137931034482759
Classifiers.KNN,yaw,0.0053255558013916016,17,0.1120595932006836,0.39080459770114945,0.3843215911636821,0.38741652200262144,0.39080459770114945
Classifiers.KNN,yaw,0.007242918014526367,18,0.11199188232421875,0.34942528735632183,0.3447822715438992,0.34955565077124706,0.34942528735632183
Classifiers.KNN,yaw,0.006226301193237305,19,0.12502694129943848,0.3632183908045977,0.3595821653637327,0.35951590850329274,0.3632183908045977
Classifiers.DT,yaw,0.8535544872283936,0,0.005926370620727539,0.38850574712643676,0.3885198627571082,0.38996123157725354,0.38850574712643676
Classifiers.DT,yaw,0.667224645614624,1,0.005800724029541016,0.34942528735632183,0.3476081889090019,0.3483644673641636,0.34942528735632183
Classifiers.DT,yaw,0.6857450008392334,2,0.005651712417602539,0.367816091954023,0.3679012479766465,0.36826536579566804,0.367816091954023
Classifiers.DT,yaw,0.6518940925598145,3,0.0055773258209228516,0.36551724137931035,0.36422749179804315,0.36434429511292604,0.3655172413793103
Classifiers.DT,yaw,0.8243987560272217,4,0.00854635238647461,0.39080459770114945,0.3889250788328261,0.38773639626377565,0.3908045977011495
Classifiers.DT,yaw,0.8674006462097168,5,0.0058329105377197266,0.4068965517241379,0.4084830968484524,0.4136453351261273,0.4068965517241379
Classifiers.DT,yaw,0.7495734691619873,6,0.005727291107177734,0.37471264367816093,0.3735053615955949,0.3740551223814875,0.3747126436781609
Classifiers.DT,yaw,0.6652865409851074,7,0.005730628967285156,0.4091954022988506,0.4085741649396145,0.40926608487756316,0.40919540229885054
Classifiers.DT,yaw,0.8347599506378174,8,0.005933046340942383,0.38620689655172413,0.38657040954442934,0.38830781684440224,0.38620689655172413
Classifiers.DT,yaw,0.6558592319488525,9,0.005553245544433594,0.367816091954023,0.36737751622218895,0.3685534091555597,0.367816091954023
Classifiers.DT,yaw,0.6681747436523438,10,0.00573420524597168,0.41839080459770117,0.41879714880671115,0.42328977551447,0.4183908045977011
Classifiers.DT,yaw,0.8193075656890869,11,0.0056514739990234375,0.36091954022988504,0.35966275386540036,0.35923485533361454,0.3609195402298851
Classifiers.DT,yaw,0.832758903503418,12,0.005940675735473633,0.35172413793103446,0.35226324611347076,0.35447453077616586,0.3517241379310344
Classifiers.DT,yaw,0.8196980953216553,13,0.005675554275512695,0.34022988505747126,0.34111545441853974,0.3424216206369866,0.3402298850574712
Classifiers.DT,yaw,0.8204753398895264,14,0.0057256221771240234,0.34022988505747126,0.33976911100939905,0.3423589168942273,0.34022988505747126
Classifiers.DT,yaw,0.7358903884887695,15,0.005687713623046875,0.35402298850574715,0.3532223386735357,0.35424110881713017,0.3540229885057471
Classifiers.DT,yaw,0.8436329364776611,16,0.005642890930175781,0.39080459770114945,0.38904798103817095,0.3887254228821835,0.39080459770114945
Classifiers.DT,yaw,0.8200914859771729,17,0.0057506561279296875,0.39080459770114945,0.3906844371573575,0.391464404100063,0.39080459770114945
Classifiers.DT,yaw,0.8092670440673828,18,0.0068929195404052734,0.35172413793103446,0.3504059461516767,0.35230055172969277,0.35172413793103446
Classifiers.DT,yaw,0.6473395824432373,19,0.0056836605072021484,0.3839080459770115,0.38508876961468724,0.38752747252747255,0.3839080459770115
