classifier,datatype,fit_time,fold,score_time,test_accuracy,test_f1_macro,test_precision_macro,test_recall_macro,methodtype,dataset,classlabels
ROCKET,All,31.22551202774048,8,2.37963604927063,0.9090909090909092,0.9111111111111109,0.9259259259259258,0.9259259259259258,tsc,Tsinghua,videos
ROCKET,All,31.25643253326416,9,2.255254030227661,0.8181818181818182,0.8179894179894179,0.8796296296296295,0.8148148148148148,tsc,Tsinghua,videos
ROCKET,All,31.20851230621338,10,2.254854679107666,0.8181818181818182,0.8026455026455026,0.8425925925925926,0.7962962962962963,tsc,Tsinghua,videos
ROCKET,All,31.329758405685425,11,2.3174192905426025,0.9090909090909092,0.9026455026455026,0.9351851851851852,0.9074074074074072,tsc,Tsinghua,videos
ROCKET,All,31.35609483718872,12,2.3036551475524902,0.9523809523809524,0.9555555555555556,0.9629629629629628,0.9629629629629628,tsc,Tsinghua,videos
ROCKET,All,31.32191038131714,13,2.2448623180389404,0.9523809523809524,0.9619047619047618,0.9722222222222222,0.9629629629629628,tsc,Tsinghua,videos
ROCKET,All,31.24386286735535,14,2.319607973098755,0.9047619047619048,0.8962962962962963,0.9259259259259258,0.9074074074074072,tsc,Tsinghua,videos
ROCKET,All,31.156206846237183,15,2.349555253982544,1.0,1.0,1.0,1.0,tsc,Tsinghua,videos
ROCKET,All,31.28572797775269,16,2.2489855289459233,0.9047619047619048,0.8962962962962963,0.9259259259259258,0.9074074074074072,tsc,Tsinghua,videos
ROCKET,All,31.26262831687927,17,2.3411173820495605,0.8095238095238095,0.7629629629629631,0.7407407407407407,0.7962962962962963,tsc,Tsinghua,videos
ROCKET,All,31.388827085494995,18,2.233938455581665,0.9523809523809524,0.9470899470899472,0.9722222222222222,0.9444444444444444,tsc,Tsinghua,videos
ROCKET,All,31.430123567581177,19,2.2928690910339355,0.9523809523809524,0.9555555555555556,0.9629629629629628,0.9629629629629628,tsc,Tsinghua,videos
MiniRocket,All,3.379384279251098,0,0.21735620498657227,0.5,0.4663139329805997,0.553968253968254,0.537037037037037,tsc,Tsinghua,videos
MiniRocket,All,3.3543052673339844,1,0.2132821083068848,0.4545454545454545,0.42592592592592604,0.5356125356125356,0.4629629629629629,tsc,Tsinghua,videos
MiniRocket,All,3.2705669403076167,2,0.20973873138427732,0.6363636363636364,0.5851851851851851,0.6611111111111111,0.5925925925925926,tsc,Tsinghua,videos
MiniRocket,All,3.351529359817505,3,0.216782808303833,0.6363636363636364,0.6481481481481481,0.7666666666666667,0.6296296296296295,tsc,Tsinghua,videos
MiniRocket,All,3.288917064666748,4,0.21178221702575686,0.3636363636363637,0.3169934640522876,0.3849206349206349,0.3703703703703704,tsc,Tsinghua,videos
MiniRocket,All,3.2550911903381348,5,0.2029361724853516,0.6818181818181818,0.6425925925925926,0.7439153439153439,0.6666666666666666,tsc,Tsinghua,videos
MiniRocket,All,3.2450125217437744,6,0.21829676628112796,0.8181818181818182,0.7912698412698413,0.7888888888888889,0.8148148148148148,tsc,Tsinghua,videos
MiniRocket,All,3.3578782081604004,7,0.21410512924194336,0.5909090909090909,0.5777777777777777,0.6296296296296295,0.6111111111111112,tsc,Tsinghua,videos
MiniRocket,All,3.364734649658203,8,0.21639657020568848,0.6818181818181818,0.5994708994708995,0.5907407407407407,0.7037037037037037,tsc,Tsinghua,videos
MiniRocket,All,3.4182736873626713,9,0.2103121280670166,0.5909090909090909,0.4962962962962963,0.5,0.537037037037037,tsc,Tsinghua,videos
MiniRocket,All,3.3853578567504883,10,0.2101402282714844,0.6363636363636364,0.5767195767195767,0.6296296296296295,0.6111111111111112,tsc,Tsinghua,videos
MiniRocket,All,3.431450605392456,11,0.21251440048217773,0.6818181818181818,0.5870370370370371,0.6037037037037037,0.6296296296296295,tsc,Tsinghua,videos
MiniRocket,All,3.3368761539459233,12,0.21515226364135745,0.7619047619047619,0.7111111111111109,0.7592592592592592,0.7407407407407407,tsc,Tsinghua,videos
MiniRocket,All,3.4478638172149663,13,0.2097575664520264,0.5238095238095238,0.4691358024691358,0.4761904761904762,0.537037037037037,tsc,Tsinghua,videos
MiniRocket,All,3.3085319995880127,14,0.21410822868347168,0.7619047619047619,0.7211640211640211,0.787037037037037,0.7407407407407407,tsc,Tsinghua,videos
MiniRocket,All,3.3740060329437256,15,0.2061939239501953,0.8095238095238095,0.7055555555555555,0.6592592592592593,0.7777777777777778,tsc,Tsinghua,videos
MiniRocket,All,3.3558645248413086,16,0.20461392402648929,0.6666666666666666,0.6123456790123457,0.6428571428571428,0.6666666666666666,tsc,Tsinghua,videos
MiniRocket,All,3.382187366485596,17,0.20653343200683594,0.8095238095238095,0.7952380952380952,0.8796296296296297,0.8148148148148148,tsc,Tsinghua,videos
MiniRocket,All,3.43579626083374,18,0.2005877494812012,0.8095238095238095,0.8005291005291005,0.8962962962962963,0.8148148148148148,tsc,Tsinghua,videos
MiniRocket,All,3.2683324813842773,19,0.21004509925842285,0.8095238095238095,0.774074074074074,0.7407407407407408,0.8333333333333334,tsc,Tsinghua,videos
KNN,Quaternion,0.006844997406005859,0,0.3576147556304932,0.5040229885057471,0.4957177634680076,0.5091980012838927,0.5040229885057472,fbc,IMT,users
KNN,Quaternion,0.006990194320678711,1,0.3711588382720947,0.4827586206896552,0.4772587611099201,0.4868792562188066,0.4827586206896552,fbc,IMT,users
KNN,Quaternion,0.007428169250488281,2,0.3508749008178711,0.4752873563218391,0.4708924112522776,0.4824268527220858,0.4752873563218391,fbc,IMT,users
KNN,Quaternion,0.008127927780151367,3,0.3633170127868652,0.4580459770114942,0.4509403389050067,0.4644117738706332,0.4580459770114942,fbc,IMT,users
KNN,Quaternion,0.0073354244232177734,4,0.3742704391479492,0.4896551724137931,0.4820680947299624,0.4928054170068212,0.4896551724137931,fbc,IMT,users
DT,Quaternion,1.8560776710510252,0,0.011125326156616213,0.4304597701149425,0.43027988743874734,0.4304723732206779,0.4304597701149425,fbc,IMT,users
DT,Quaternion,1.7587966918945312,1,0.011316537857055664,0.4252873563218391,0.4268144456711648,0.42906598467241575,0.425287356321839,fbc,IMT,users
DT,Quaternion,1.7427160739898682,2,0.008428335189819336,0.43908045977011495,0.4394798001564039,0.4403530134103183,0.4390804597701149,fbc,IMT,users
DT,Quaternion,1.747668981552124,3,0.011662006378173828,0.4316091954022989,0.4308094211494836,0.4302752268651574,0.4316091954022989,fbc,IMT,users
DT,Quaternion,1.763294696807861,4,0.015268802642822266,0.42931034482758623,0.4301536013535701,0.4321420620721509,0.42931034482758623,fbc,IMT,users
RF,Quaternion,10.00135326385498,0,0.04448747634887695,0.5408045977011494,0.5343623719553747,0.5392429723291952,0.5408045977011494,fbc,IMT,users
RF,Quaternion,9.987386703491213,1,0.04375171661376953,0.5488505747126436,0.5447814613702494,0.5479603091802986,0.5488505747126436,fbc,IMT,users
RF,Quaternion,9.968729257583616,2,0.0432119369506836,0.5545977011494253,0.54525405328302,0.5509805309658914,0.5545977011494252,fbc,IMT,users
RF,Quaternion,9.94416332244873,3,0.04263997077941895,0.5379310344827586,0.5312136239715225,0.5373514887156166,0.5379310344827587,fbc,IMT,users
RF,Quaternion,9.947622299194336,4,0.042394161224365234,0.5362068965517242,0.5295287235610301,0.5354045047990298,0.5362068965517242,fbc,IMT,users
GBM,Quaternion,58.7321457862854,0,0.020901203155517575,0.5729885057471265,0.5674137959114504,0.5703427983491638,0.5729885057471265,fbc,IMT,users
GBM,Quaternion,58.76150035858154,1,0.026133060455322262,0.5988505747126437,0.5951107997248969,0.5968568169138317,0.5988505747126437,fbc,IMT,users
GBM,Quaternion,59.20316195487976,2,0.0209503173828125,0.5655172413793104,0.5597059791674337,0.5627200235159572,0.5655172413793104,fbc,IMT,users
GBM,Quaternion,58.82635140419006,3,0.022199392318725586,0.5724137931034483,0.567442370080253,0.5689439707708437,0.5724137931034482,fbc,IMT,users
GBM,Quaternion,58.87235283851624,4,0.02366542816162109,0.5729885057471265,0.5692544974186863,0.5698161136136256,0.5729885057471265,fbc,IMT,users
KNN,Euler,0.005993127822875977,0,0.3603854179382324,0.4804597701149425,0.4747882972335248,0.4847226240499197,0.4804597701149425,fbc,IMT,users
KNN,Euler,0.006056785583496094,1,0.3719289302825928,0.4672413793103448,0.4638790020921098,0.4722540784794139,0.4672413793103448,fbc,IMT,users
KNN,Euler,0.007529020309448242,2,0.3479113578796387,0.4557471264367816,0.4517683446860188,0.459623730109023,0.4557471264367816,fbc,IMT,users
KNN,Euler,0.00695490837097168,3,0.36185359954833984,0.45,0.4437804692903343,0.4525338995657948,0.45,fbc,IMT,users
KNN,Euler,0.00893855094909668,4,0.36070132255554205,0.4666666666666667,0.4598144245364122,0.4654128482544728,0.4666666666666667,fbc,IMT,users
DT,Euler,1.3372387886047363,0,0.008489608764648438,0.4517241379310345,0.4520375258944162,0.4534076272326647,0.4517241379310345,fbc,IMT,users
DT,Euler,1.353785753250122,1,0.008460044860839844,0.43563218390804603,0.4364339400771124,0.4376103647229785,0.43563218390804603,fbc,IMT,users
DT,Euler,1.4317154884338381,2,0.009284257888793944,0.4298850574712644,0.43072600760133534,0.4324574229060472,0.4298850574712644,fbc,IMT,users
DT,Euler,1.4052579402923584,3,0.012472152709960938,0.4224137931034483,0.4223692608640482,0.4230003773219973,0.4224137931034482,fbc,IMT,users
DT,Euler,1.3898141384124756,4,0.008133172988891602,0.4425287356321839,0.44169496946474,0.4413543581669596,0.4425287356321839,fbc,IMT,users
RF,Euler,9.236965894699095,0,0.04163408279418945,0.524712643678161,0.5179686803323647,0.5237533494721387,0.524712643678161,fbc,IMT,users
RF,Euler,9.2894389629364,1,0.04367256164550781,0.5442528735632184,0.538507217907464,0.5446617969052304,0.5442528735632184,fbc,IMT,users
RF,Euler,9.324856996536257,2,0.0435936450958252,0.532183908045977,0.526163676261251,0.5272057913830794,0.532183908045977,fbc,IMT,users
RF,Euler,9.329401254653929,3,0.04098892211914063,0.5252873563218391,0.5207987756681073,0.5248707786058807,0.5252873563218391,fbc,IMT,users
RF,Euler,9.174513578414915,4,0.04112672805786133,0.5166666666666667,0.5094147520204613,0.5141097145978736,0.5166666666666666,fbc,IMT,users
GBM,Euler,46.58590841293335,0,0.022517919540405273,0.5908045977011495,0.5856566028041593,0.5882101013985696,0.5908045977011495,fbc,IMT,users
GBM,Euler,46.68899583816528,1,0.02229547500610352,0.6097701149425288,0.6060883603044784,0.6084183942331476,0.6097701149425288,fbc,IMT,users
GBM,Euler,46.50616478919983,2,0.01907658576965332,0.5609195402298851,0.5560586989000227,0.5565860561217637,0.5609195402298851,fbc,IMT,users
GBM,Euler,46.35678172111511,3,0.02013373374938965,0.5655172413793104,0.5625910734640026,0.5654154466409924,0.5655172413793104,fbc,IMT,users
GBM,Euler,46.55585289001465,4,0.019782066345214844,0.5614942528735632,0.5569334371985352,0.5590245823114286,0.5614942528735632,fbc,IMT,users
KNN,Yaw,0.003686189651489258,0,0.3356056213378906,0.38218390804597707,0.3782624112220829,0.3828219069316496,0.38218390804597707,fbc,IMT,users
KNN,Yaw,0.004477977752685547,1,0.3816490173339844,0.3488505747126437,0.34674206730447416,0.3463624127406854,0.34885057471264364,fbc,IMT,users
KNN,Yaw,0.004867792129516602,2,0.3017253875732422,0.3586206896551724,0.3574337044740977,0.36027148147551113,0.3586206896551724,fbc,IMT,users
KNN,Yaw,0.0035848617553710938,3,0.2860069274902344,0.3695402298850575,0.3664153578619053,0.369082259588368,0.3695402298850575,fbc,IMT,users
KNN,Yaw,0.0029735565185546875,4,0.3343355655670166,0.3770114942528736,0.3735308514197019,0.3761570995804314,0.3770114942528736,fbc,IMT,users
DT,Yaw,0.5963022708892822,0,0.008156061172485352,0.3574712643678161,0.35724207500051797,0.3571883403701193,0.3574712643678161,fbc,IMT,users
DT,Yaw,0.5489704608917236,1,0.007149696350097656,0.3333333333333333,0.3335348407034241,0.3338323372879029,0.33333333333333337,fbc,IMT,users
DT,Yaw,0.5388238430023193,2,0.006998300552368164,0.3747126436781609,0.3752043733095888,0.3762276351960132,0.3747126436781609,fbc,IMT,users
DT,Yaw,0.5444266796112059,3,0.007115840911865234,0.3534482758620689,0.3536661608762607,0.3543874839035403,0.353448275862069,fbc,IMT,users
DT,Yaw,0.5589299201965332,4,0.007623434066772461,0.3293103448275862,0.3299306504636338,0.3311408220957094,0.3293103448275862,fbc,IMT,users
RF,Yaw,5.919435024261475,0,0.03887462615966797,0.4304597701149425,0.4230135434915692,0.4242520624405242,0.4304597701149426,fbc,IMT,users
RF,Yaw,5.976635932922362,1,0.04361128807067871,0.4137931034482759,0.407282763500166,0.4073372666312957,0.4137931034482759,fbc,IMT,users
RF,Yaw,5.943979263305664,2,0.04343843460083008,0.42758620689655175,0.4204688961488922,0.42377357857318604,0.4275862068965517,fbc,IMT,users
RF,Yaw,5.935157537460327,3,0.041281700134277344,0.4149425287356322,0.4086891777093699,0.4096925489880386,0.4149425287356322,fbc,IMT,users
RF,Yaw,5.9565393924713135,4,0.041710615158081055,0.4132183908045977,0.40801786327932,0.4080786478977866,0.41321839080459777,fbc,IMT,users
GBM,Yaw,17.174043655395508,0,0.016700267791748047,0.4908045977011494,0.4868415439670075,0.4892999480113928,0.4908045977011494,fbc,IMT,users
GBM,Yaw,17.884679555892944,1,0.01812601089477539,0.4764367816091954,0.47264708124779403,0.473721747810561,0.4764367816091954,fbc,IMT,users
GBM,Yaw,17.119677543640133,2,0.016774892807006836,0.4902298850574713,0.4878154339828426,0.4931093987137946,0.4902298850574713,fbc,IMT,users
GBM,Yaw,17.12381935119629,3,0.020078182220458984,0.4787356321839079,0.4746608343303082,0.4766785606012695,0.478735632183908,fbc,IMT,users
GBM,Yaw,17.159048795700073,4,0.01775336265563965,0.4775862068965517,0.4747097086412746,0.4766223552627301,0.4775862068965518,fbc,IMT,users
KNN,All,0.018685340881347656,0,0.4385907649993897,0.4913793103448276,0.4849265660248691,0.4984204724148126,0.4913793103448276,fbc,IMT,users
KNN,All,0.014343500137329103,1,0.5085117816925049,0.4580459770114942,0.4547624043515765,0.4678426050912069,0.4580459770114943,fbc,IMT,users
KNN,All,0.018387794494628903,2,0.43079328536987305,0.4660919540229885,0.4621153988109621,0.4723363512778764,0.4660919540229885,fbc,IMT,users
KNN,All,0.016363859176635742,3,0.4082746505737305,0.4620689655172414,0.457452681853784,0.466879606268216,0.4620689655172414,fbc,IMT,users
KNN,All,0.013448715209960938,4,0.4997453689575195,0.4890804597701149,0.4823012580715037,0.4900933687319692,0.4890804597701149,fbc,IMT,users
DT,All,2.94985580444336,0,0.009416341781616213,0.4442528735632184,0.4409678630809294,0.4393031859927568,0.4442528735632184,fbc,IMT,users
DT,All,2.9196994304656982,1,0.010231971740722656,0.44655172413793104,0.4469762838555337,0.4478563439443438,0.44655172413793104,fbc,IMT,users
DT,All,2.9612317085266118,2,0.008402824401855469,0.4540229885057471,0.4540991656482768,0.4544426205567077,0.4540229885057472,fbc,IMT,users
DT,All,2.8999097347259517,3,0.008471012115478516,0.43218390804597706,0.43169634403337576,0.4317202489306805,0.43218390804597706,fbc,IMT,users
DT,All,2.907844066619873,4,0.010028600692749023,0.4298850574712644,0.4297538283311872,0.429706654821919,0.4298850574712644,fbc,IMT,users
RF,All,14.830717325210571,0,0.04283881187438965,0.5367816091954023,0.5309594915250027,0.5365988962557651,0.5367816091954023,fbc,IMT,users
RF,All,14.868980884552002,1,0.045289278030395515,0.5545977011494253,0.5496316203426284,0.5540953106034193,0.5545977011494253,fbc,IMT,users
RF,All,14.855228662490845,2,0.047612667083740234,0.5436781609195402,0.5363204953290527,0.5411389165254404,0.5436781609195402,fbc,IMT,users
RF,All,14.826263427734375,3,0.05056905746459961,0.5448275862068965,0.5398542110001234,0.5473946088937198,0.5448275862068965,fbc,IMT,users
RF,All,14.782600402832033,4,0.042237281799316406,0.5436781609195402,0.5390221627893754,0.5420656087789211,0.5436781609195402,fbc,IMT,users
GBM,All,104.19679927825928,0,0.020663738250732425,0.5902298850574713,0.584699479277475,0.5878152583924587,0.5902298850574713,fbc,IMT,users
GBM,All,102.69450330734252,1,0.019947528839111328,0.6051724137931035,0.6012569110339858,0.6014277280623898,0.6051724137931035,fbc,IMT,users
GBM,All,102.96103835105896,2,0.019888639450073242,0.5724137931034483,0.5677565246020657,0.5695762958281284,0.5724137931034483,fbc,IMT,users
GBM,All,102.67447710037231,3,0.024313688278198242,0.5804597701149425,0.5772197764084909,0.57848279539252,0.5804597701149425,fbc,IMT,users
GBM,All,102.78718852996826,4,0.02044081687927246,0.5735632183908046,0.5698812910080743,0.5702199629522684,0.5735632183908046,fbc,IMT,users
1NN-DTW,Quaternion,0.024466753005981445,0,224.5756719112396,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,tsc,IMT,users
1NN-DTW,Quaternion,0.022750377655029297,1,224.54897356033325,0.10344827586206896,0.07298850574712643,0.061781609195402286,0.10344827586206896,tsc,IMT,users
1NN-DTW,Quaternion,0.01915597915649414,2,221.72801518440247,0.017241379310344827,0.008620689655172414,0.005747126436781609,0.017241379310344827,tsc,IMT,users
1NN-DTW,Quaternion,0.01985073089599609,3,232.617292881012,0.05172413793103448,0.037356321839080456,0.03160919540229885,0.05172413793103448,tsc,IMT,users
1NN-DTW,Quaternion,0.018999814987182617,4,223.9969699382782,0.05172413793103448,0.03160919540229885,0.02298850574712644,0.05172413793103448,tsc,IMT,users
ROCKET,Quaternion,4.5059895515441895,0,1.3216495513916016,0.13793103448275862,0.09022988505747126,0.07327586206896551,0.13793103448275862,tsc,IMT,users
ROCKET,Quaternion,4.3627262115478525,1,1.3651041984558103,0.017241379310344827,0.008620689655172414,0.005747126436781609,0.017241379310344827,tsc,IMT,users
ROCKET,Quaternion,4.425127506256104,2,1.354809045791626,0.06896551724137931,0.03103448275862069,0.020689655172413796,0.06896551724137931,tsc,IMT,users
ROCKET,Quaternion,4.6363019943237305,3,1.3429057598114014,0.08620689655172414,0.05316091954022988,0.04269293924466338,0.08620689655172414,tsc,IMT,users
ROCKET,Quaternion,4.289495706558228,4,1.2260847091674805,0.05172413793103448,0.03017241379310345,0.02545155993431855,0.05172413793103448,tsc,IMT,users
MiniRocket,Quaternion,1.6363606452941897,0,0.31574177742004395,0.10344827586206896,0.07386747802569303,0.06716954022988507,0.10344827586206896,tsc,IMT,users
MiniRocket,Quaternion,1.847332239151001,1,0.3254499435424805,0.017241379310344827,0.0016420361247947454,0.0008620689655172415,0.017241379310344827,tsc,IMT,users
MiniRocket,Quaternion,1.9302473068237305,2,0.3368701934814453,0.10344827586206896,0.0601237842617153,0.05086206896551724,0.10344827586206896,tsc,IMT,users
MiniRocket,Quaternion,1.8545465469360352,3,0.3152849674224853,0.05172413793103448,0.03534482758620689,0.034924845269672856,0.05172413793103448,tsc,IMT,users
MiniRocket,Quaternion,1.8262946605682373,4,0.3034789562225342,0.017241379310344827,0.011494252873563218,0.008620689655172414,0.017241379310344827,tsc,IMT,users
1NN-DTW,Euler,0.02293300628662109,0,136.9902994632721,0.03448275862068965,0.02413793103448276,0.02155172413793104,0.03448275862068965,tsc,IMT,users
1NN-DTW,Euler,0.017874956130981445,1,138.90811681747437,0.06896551724137931,0.04137931034482759,0.03304597701149425,0.06896551724137931,tsc,IMT,users
1NN-DTW,Euler,0.01789712905883789,2,135.47404789924622,0.1206896551724138,0.09482758620689656,0.0867816091954023,0.1206896551724138,tsc,IMT,users
1NN-DTW,Euler,0.017921924591064453,3,134.39711570739746,0.06896551724137931,0.03850574712643679,0.02729885057471264,0.06896551724137931,tsc,IMT,users
1NN-DTW,Euler,0.017810821533203125,4,133.56442284584043,0.06896551724137931,0.05172413793103448,0.04310344827586207,0.06896551724137931,tsc,IMT,users
ROCKET,Euler,4.196676015853882,0,1.1215143203735352,0.08620689655172414,0.0422824302134647,0.029310344827586206,0.08620689655172414,tsc,IMT,users
ROCKET,Euler,3.937566995620728,1,1.134338617324829,0.10344827586206896,0.056650246305418726,0.040229885057471264,0.10344827586206896,tsc,IMT,users
ROCKET,Euler,3.801453113555908,2,1.1389601230621338,0.15517241379310345,0.1057471264367816,0.09252873563218393,0.15517241379310345,tsc,IMT,users
ROCKET,Euler,4.0725486278533936,3,1.1114306449890137,0.05172413793103448,0.04137931034482759,0.03879310344827586,0.05172413793103448,tsc,IMT,users
ROCKET,Euler,3.7982685565948486,4,1.1645689010620115,0.05172413793103448,0.037356321839080456,0.03160919540229885,0.05172413793103448,tsc,IMT,users
MiniRocket,Euler,1.6725935935974119,0,0.2967665195465088,0.05172413793103448,0.01823524328061533,0.012452107279693486,0.05172413793103448,tsc,IMT,users
MiniRocket,Euler,1.559734582901001,1,0.33311104774475103,0.08620689655172414,0.050491118077324974,0.04554597701149425,0.08620689655172414,tsc,IMT,users
MiniRocket,Euler,1.5997371673583984,2,0.29741477966308594,0.017241379310344827,0.0006157635467980298,0.0003134796238244514,0.017241379310344827,tsc,IMT,users
MiniRocket,Euler,1.639566421508789,3,0.33013916015625,0.1206896551724138,0.07988505747126436,0.0660919540229885,0.1206896551724138,tsc,IMT,users
MiniRocket,Euler,1.6907427310943604,4,0.3073742389678955,0.06896551724137931,0.04310344827586207,0.03605015673981191,0.06896551724137931,tsc,IMT,users
1NN-DTW,Yaw,0.029521465301513675,0,67.79479026794435,0.03448275862068965,0.01839080459770115,0.01293103448275862,0.03448275862068965,tsc,IMT,users
1NN-DTW,Yaw,0.011882543563842772,1,67.41341590881348,0.03448275862068965,0.015517241379310345,0.010057471264367814,0.03448275862068965,tsc,IMT,users
1NN-DTW,Yaw,0.01370835304260254,2,67.37532091140747,0.06896551724137931,0.057471264367816084,0.055172413793103454,0.06896551724137931,tsc,IMT,users
1NN-DTW,Yaw,0.010335445404052734,3,67.37575387954712,0.05172413793103448,0.02873563218390804,0.020114942528735632,0.05172413793103448,tsc,IMT,users
1NN-DTW,Yaw,0.01167011260986328,4,67.34499263763428,0.05172413793103448,0.03448275862068965,0.02586206896551724,0.05172413793103448,tsc,IMT,users
ROCKET,Yaw,2.3130953311920166,0,0.7058510780334473,0.06896551724137931,0.05028735632183908,0.04556650246305419,0.06896551724137931,tsc,IMT,users
ROCKET,Yaw,2.3342151641845703,1,0.7331559658050537,0.10344827586206896,0.06931918656056588,0.06369731800766285,0.10344827586206896,tsc,IMT,users
ROCKET,Yaw,2.4347569942474365,2,0.7184536457061768,0.05172413793103448,0.02586206896551724,0.022167487684729058,0.05172413793103448,tsc,IMT,users
ROCKET,Yaw,2.2349002361297607,3,0.7577893733978271,0.06896551724137931,0.03596059113300492,0.02873563218390804,0.06896551724137931,tsc,IMT,users
ROCKET,Yaw,2.4479820728302,4,0.7491436004638672,0.06896551724137931,0.04885057471264368,0.043678160919540236,0.06896551724137931,tsc,IMT,users
MiniRocket,Yaw,1.8002419471740725,0,0.2874290943145752,0.03448275862068965,0.01532567049808429,0.010775862068965518,0.03448275862068965,tsc,IMT,users
MiniRocket,Yaw,1.7076122760772705,1,0.28188157081604004,0.03448275862068965,0.018199233716475097,0.01773399014778325,0.03448275862068965,tsc,IMT,users
MiniRocket,Yaw,1.8124837875366209,2,0.2946944236755371,0.05172413793103448,0.016420361247947456,0.009770114942528735,0.05172413793103448,tsc,IMT,users
MiniRocket,Yaw,1.7724957466125488,3,0.2870745658874512,0.05172413793103448,0.027914614121510674,0.0235632183908046,0.05172413793103448,tsc,IMT,users
MiniRocket,Yaw,1.788062572479248,4,0.2907280921936035,0.05172413793103448,0.04137931034482759,0.03879310344827586,0.05172413793103448,tsc,IMT,users
1NN-DTW,All,0.04116368293762207,0,349.9935534000397,0.03448275862068965,0.02413793103448276,0.02155172413793104,0.03448275862068965,tsc,IMT,users
1NN-DTW,All,0.029863357543945312,1,350.53610825538635,0.05172413793103448,0.03563218390804597,0.03017241379310345,0.05172413793103448,tsc,IMT,users
1NN-DTW,All,0.02988266944885254,2,348.8416802883148,0.10344827586206896,0.08333333333333334,0.07816091954022987,0.10344827586206896,tsc,IMT,users
1NN-DTW,All,0.02982378005981445,3,349.8311083316803,0.06896551724137931,0.03563218390804597,0.02442528735632184,0.06896551724137931,tsc,IMT,users
1NN-DTW,All,0.029796361923217773,4,348.9231915473938,0.08620689655172414,0.05747126436781608,0.04310344827586207,0.08620689655172414,tsc,IMT,users
ROCKET,All,5.10784912109375,0,1.408235788345337,0.1206896551724138,0.08908045977011493,0.07758620689655173,0.1206896551724138,tsc,IMT,users
ROCKET,All,5.382789611816406,1,1.4836647510528564,0.06896551724137931,0.03879310344827586,0.028325123152709363,0.06896551724137931,tsc,IMT,users
ROCKET,All,5.189137697219849,2,1.4190552234649658,0.15517241379310345,0.08850574712643677,0.0632183908045977,0.15517241379310345,tsc,IMT,users
ROCKET,All,5.277588605880737,3,1.4456777572631836,0.06896551724137931,0.03448275862068965,0.023563218390804597,0.06896551724137931,tsc,IMT,users
ROCKET,All,5.15164852142334,4,1.4586968421936035,0.10344827586206896,0.08160919540229884,0.07327586206896551,0.10344827586206896,tsc,IMT,users
MiniRocket,All,1.8006999492645264,0,0.3014509677886963,0.017241379310344827,0.0021551724137931034,0.0011494252873563216,0.017241379310344827,tsc,IMT,users
MiniRocket,All,1.796760082244873,1,0.3078501224517822,0.05172413793103448,0.02420759317311041,0.02112068965517241,0.05172413793103448,tsc,IMT,users
MiniRocket,All,1.814992904663086,2,0.29239749908447266,0.13793103448275862,0.08318281335522716,0.07214696223316913,0.13793103448275862,tsc,IMT,users
MiniRocket,All,1.792139768600464,3,0.3087255954742432,0.017241379310344827,0.0005844535359438924,0.0002972651605231866,0.017241379310344827,tsc,IMT,users
MiniRocket,All,1.8038175106048584,4,0.3124372959136963,0.10344827586206896,0.059770114942528735,0.04310344827586207,0.10344827586206896,tsc,IMT,users
KNN,Quaternion,0.025618314743041992,0,9.766318082809446,0.4855324074074074,0.4790531394075364,0.4833650285973639,0.4855324074074074,fbc,Tsinghua,users
KNN,Quaternion,0.02804398536682129,1,10.392319917678831,0.4861111111111111,0.4790773167132387,0.4837997608678945,0.4861111111111111,fbc,Tsinghua,users
KNN,Quaternion,0.029937744140625,2,9.959494829177855,0.4916087962962963,0.483880648810097,0.4867850396674457,0.4916087962962962,fbc,Tsinghua,users
KNN,Quaternion,0.030399560928344727,3,9.750360012054443,0.4930555555555556,0.4861172796139715,0.4883776225260024,0.4930555555555556,fbc,Tsinghua,users
KNN,Quaternion,0.03052997589111328,4,10.8954918384552,0.4888117283950617,0.4818431805592781,0.4839002051678475,0.4888117283950618,fbc,Tsinghua,users
DT,Quaternion,15.362173318862915,0,0.0259699821472168,0.5366512345679012,0.5365710897284834,0.5365291278380634,0.5366512345679013,fbc,Tsinghua,users
DT,Quaternion,15.3839430809021,1,0.021556615829467773,0.540991512345679,0.5405525470108816,0.540366386281536,0.5409915123456791,fbc,Tsinghua,users
DT,Quaternion,15.4120614528656,2,0.021651029586791992,0.5357831790123457,0.5359748975749183,0.536289458367,0.5357831790123456,fbc,Tsinghua,users
DT,Quaternion,15.648576736450195,3,0.02670431137084961,0.5337577160493827,0.5339665523998586,0.5342775718479393,0.5337577160493827,fbc,Tsinghua,users
DT,Quaternion,15.62516164779663,4,0.026644229888916016,0.5294174382716049,0.5295240126405082,0.5297462454096322,0.5294174382716049,fbc,Tsinghua,users
RF,Quaternion,86.82165193557739,0,0.17408418655395508,0.5334683641975309,0.526178711470838,0.5299219044609462,0.5334683641975309,fbc,Tsinghua,users
RF,Quaternion,86.9235565662384,1,0.1748182773590088,0.5281635802469136,0.5218686153999301,0.5242038749904981,0.5281635802469136,fbc,Tsinghua,users
RF,Quaternion,86.5997405052185,2,0.17477965354919436,0.5279706790123457,0.5207757631740652,0.5234810017083985,0.5279706790123457,fbc,Tsinghua,users
